#,num1,num2,operation,right_ans,user_ans,start_time,end_time,correct_flg
52,2,9,sd_abs_sub,7,7,32946.781,32948.515,1
53,5,3,sd_last_add,8,8,32948.515,32949.906,1
54,4,8,sd_last_add,2,2,32949.906,32951.156,1
55,4,9,sd_abs_sub,5,5,32951.156,32953.125,1
56,5,9,sd_last_add,4,4,32953.125,32955.265,1
57,5,2,sd_last_add,7,7,32955.265,32956.734,1
58,7,2,sd_last_add,9,9,32956.734,32958.046,1
59,1,5,sd_abs_sub,4,4,32958.046,32959.062,1
60,3,2,sd_abs_sub,1,1,32959.062,32960.453,1
61,8,2,sd_abs_sub,6,6,32960.453,32962.515,1
62,6,9,sd_last_add,5,5,32962.515,32963.687,1
63,1,4,sd_abs_sub,3,3,32963.687,32964.968,1
64,9,7,sd_last_add,6,6,32964.968,32966.687,1
65,7,8,sd_abs_sub,1,1,32966.687,32967.906,1
66,5,4,sd_abs_sub,1,1,32967.906,32969.109,1
67,4,7,sd_abs_sub,3,3,32969.109,32970.5,1
68,7,9,sd_last_add,6,6,32970.5,32972.109,1
69,9,8,sd_abs_sub,1,1,32972.109,32973.187,1
70,4,6,sd_abs_sub,2,2,32973.187,32974.328,1
71,3,8,sd_last_add,1,1,32974.328,32976.593,1
72,9,6,sd_abs_sub,3,3,32976.593,32978.203,1
73,5,9,sd_abs_sub,4,4,32978.203,32980.656,1
74,1,1,sd_last_add,2,2,32980.656,32982.343,1
75,1,2,sd_last_add,3,3,32982.343,32983.453,1
76,7,6,sd_abs_sub,1,1,32983.453,32984.765,1
77,8,9,sd_abs_sub,1,1,32984.765,32985.921,1
78,7,5,sd_last_add,2,2,32985.921,32988.25,1
79,8,5,sd_abs_sub,3,3,32988.25,32989.687,1
80,3,9,sd_last_add,2,2,32989.687,32990.89,1
81,8,1,sd_abs_sub,7,7,32990.89,32992.14,1
82,6,9,sd_last_add,5,5,32992.14,32993.265,1
83,3,1,sd_abs_sub,2,2,32993.265,32994.343,1
84,7,5,sd_abs_sub,2,2,32994.343,32995.328,1
85,8,7,sd_abs_sub,1,1,32995.328,32996.718,1
86,2,8,sd_abs_sub,6,6,32996.718,32998.187,1
87,9,6,sd_abs_sub,3,3,32998.187,32999.515,1
88,9,2,sd_last_add,1,1,32999.515,33000.937,1
89,6,1,sd_abs_sub,5,5,33000.937,33002.046,1
90,1,8,sd_abs_sub,7,7,33002.046,33003.39,1
91,2,4,sd_last_add,6,6,33003.39,33004.5,1
92,7,4,sd_abs_sub,3,3,33004.5,33006.671,1
93,7,3,sd_last_add,0,0,33006.671,33007.968,1
94,3,7,sd_abs_sub,4,4,33007.968,33009.437,1
95,6,8,sd_abs_sub,2,2,33009.437,33010.812,1
96,8,9,sd_last_add,7,7,33010.812,33012.312,1
97,9,5,sd_last_add,4,4,33012.312,33013.765,1
98,9,8,sd_abs_sub,1,1,33013.765,33015.484,1
99,3,4,sd_abs_sub,1,1,33015.484,33016.984,1
100,5,4,sd_last_add,9,9,33016.984,33019.5,1
101,4,5,sd_abs_sub,1,1,33019.5,33021.5,1
102,1,4,sd_last_add,5,5,33021.5,33023.234,1
103,2,8,sd_abs_sub,6,6,33023.234,33025.781,1
104,1,5,sd_last_add,6,6,33025.781,33027.875,1
105,7,5,sd_last_add,2,2,33027.875,33029.921,1
106,7,6,sd_last_add,3,3,33029.921,33033.562,1
107,7,7,sd_abs_sub,0,0,33033.562,33036.031,1
108,6,6,sd_last_add,2,2,33036.031,33037.14,1
109,7,6,sd_abs_sub,1,1,33037.156,33038.406,1
110,3,1,sd_abs_sub,2,2,33038.406,33039.5,1
111,7,6,sd_last_add,3,3,33039.5,33041.015,1
112,9,6,sd_last_add,5,5,33041.015,33042.468,1
113,6,3,sd_last_add,9,9,33042.468,33043.984,1
114,5,2,sd_abs_sub,3,3,33043.984,33045.625,1
115,5,9,sd_last_add,4,4,33045.625,33046.828,1
116,1,5,sd_abs_sub,4,4,33046.828,33047.765,1
117,9,2,sd_last_add,1,1,33047.765,33049.031,1
118,6,8,sd_abs_sub,2,2,33049.031,33050.203,1
119,5,3,sd_abs_sub,2,2,33050.203,33051.234,1
120,8,1,sd_last_add,9,9,33051.234,33052.843,1
121,8,8,sd_last_add,6,6,33052.843,33054.265,1
122,1,1,sd_abs_sub,0,0,33054.265,33055.671,1
123,4,3,sd_last_add,7,7,33055.687,33057.015,1
124,3,7,sd_last_add,0,0,33057.015,33058.609,1
125,2,9,sd_abs_sub,7,7,33058.609,33060.484,1
126,9,5,sd_abs_sub,4,4,33060.484,33062.265,1
127,2,2,sd_abs_sub,0,0,33062.265,33063.343,1
128,6,2,sd_last_add,8,8,33063.343,33064.687,1
129,4,5,sd_abs_sub,1,1,33064.687,33065.906,1
130,1,9,sd_last_add,0,0,33065.906,33067.187,1
131,9,1,sd_last_add,0,0,33067.187,33068.187,1
132,7,3,sd_abs_sub,4,4,33068.187,33069.64,1
133,9,2,sd_abs_sub,7,7,33069.64,33070.921,1
134,5,1,sd_abs_sub,4,4,33070.921,33072.171,1
135,9,5,sd_last_add,4,4,33072.171,33073.453,1
136,1,4,sd_last_add,5,5,33073.453,33074.484,1
137,9,4,sd_abs_sub,5,5,33074.484,33075.75,1
138,3,3,sd_last_add,6,6,33075.75,33076.984,1
139,3,7,sd_abs_sub,4,4,33076.984,33078.046,1
140,5,1,sd_abs_sub,4,4,33078.046,33079.078,1
141,8,3,sd_last_add,1,1,33079.078,33080.671,1
142,8,1,sd_abs_sub,7,7,33080.671,33081.828,1
143,3,9,sd_last_add,2,2,33081.828,33083.421,1
144,4,2,sd_last_add,6,6,33083.421,33084.734,1
145,1,5,sd_abs_sub,4,4,33084.734,33085.703,1
146,7,1,sd_last_add,8,8,33085.703,33086.921,1
147,9,4,sd_last_add,3,3,33086.921,33088.328,1
148,2,7,sd_abs_sub,5,5,33088.328,33089.406,1
149,3,5,sd_abs_sub,2,2,33089.406,33091.734,1
150,5,9,sd_last_add,4,4,33091.734,33093.265,1
151,7,2,sd_last_add,9,9,33093.265,33094.687,1
152,7,8,sd_last_add,5,5,33094.687,33095.968,1
153,1,7,sd_last_add,8,8,33095.968,33097.125,1
154,9,5,sd_last_add,4,4,33097.125,33098.281,1
155,6,4,sd_last_add,0,0,33098.281,33099.515,1
156,8,6,sd_last_add,4,4,33099.515,33101.046,1
157,6,3,sd_last_add,9,9,33101.046,33102.734,1
158,4,3,sd_last_add,7,7,33102.734,33104.093,1
159,5,8,sd_abs_sub,3,4,33104.093,33105.625,0
160,5,5,sd_last_add,0,0,33105.625,33107.75,1
161,6,7,sd_last_add,3,3,33107.75,33109.406,1
162,2,5,sd_last_add,7,7,33109.406,33110.703,1
163,3,8,sd_last_add,1,1,33110.703,33112.156,1
164,8,8,sd_last_add,6,6,33112.156,33113.343,1
165,7,7,sd_abs_sub,0,0,33113.343,33114.609,1
166,4,9,sd_last_add,3,3,33114.609,33116.234,1
167,3,9,sd_abs_sub,6,6,33116.234,33118.031,1
168,4,8,sd_abs_sub,4,4,33118.031,33119.156,1
169,8,6,sd_last_add,4,4,33119.156,33120.296,1
170,4,9,sd_abs_sub,5,5,33120.296,33121.375,1
171,3,9,sd_last_add,2,2,33121.375,33123.0,1
172,2,8,sd_last_add,0,0,33123.0,33124.359,1
173,1,5,sd_last_add,6,6,33124.359,33125.562,1
174,9,4,sd_last_add,3,3,33125.562,33126.968,1
175,6,7,sd_last_add,3,3,33126.968,33128.203,1
176,6,9,sd_abs_sub,3,3,33128.203,33129.718,1
177,7,4,sd_abs_sub,3,3,33129.718,33131.484,1
178,8,8,sd_last_add,6,6,33131.484,33132.609,1
179,6,7,sd_abs_sub,1,1,33132.609,33133.937,1
180,7,1,sd_last_add,8,8,33133.937,33135.156,1
181,8,6,sd_abs_sub,2,2,33135.156,33136.234,1
182,6,5,sd_abs_sub,1,1,33136.234,33137.515,1
183,1,1,sd_abs_sub,0,0,33137.515,33138.593,1
184,7,3,sd_last_add,0,0,33138.593,33139.718,1
185,8,3,sd_abs_sub,5,5,33139.718,33141.609,1
186,9,6,sd_abs_sub,3,3,33141.609,33143.093,1
187,3,3,sd_last_add,6,6,33143.093,33144.234,1
188,4,3,sd_last_add,7,7,33144.234,33145.515,1
189,3,3,sd_last_add,6,6,33145.515,33146.812,1
190,3,8,sd_last_add,1,4,33146.812,33148.421,0
191,2,7,sd_abs_sub,5,8,33148.421,33150.234,0
192,2,7,sd_last_add,9,9,33150.234,33153.531,1
193,7,8,sd_last_add,5,5,33153.531,33154.796,1
194,3,7,sd_abs_sub,4,4,33154.796,33156.015,1
195,4,1,sd_last_add,5,5,33156.015,33157.062,1
196,4,9,sd_last_add,3,3,33157.062,33158.734,1
197,2,5,sd_abs_sub,3,3,33158.734,33159.906,1
198,2,8,sd_abs_sub,6,6,33159.906,33161.218,1
199,6,4,sd_abs_sub,2,2,33161.218,33162.625,1
